seed,step,test_pt,dataset,muh_fun,method,coverage,width,muh_test,y_test
353,10,0,blue_protein,NN,wsplit_3,True,0.8526516067806535,0.3375719680626747,0.23800348941600896
353,10,0,blue_protein,NN,wsplit_4,True,0.8526516067806535,0.3375719680626747,0.23800348941600896
353,11,0,blue_protein,NN,split,True,1.1750901408439607,0.5060345752771837,0.7330413602608291
353,11,0,blue_protein,NN,wsplit_1,True,0.35641702042307366,0.5060345752771837,0.7330413602608291
353,11,0,blue_protein,NN,wsplit_2,True,1.1750901408439607,0.5060345752771837,0.7330413602608291
353,11,0,blue_protein,NN,wsplit_3,True,1.1750901408439607,0.5060345752771837,0.7330413602608291
353,11,0,blue_protein,NN,wsplit_4,True,1.1750901408439607,0.5060345752771837,0.7330413602608291
353,12,0,blue_protein,NN,split,True,1.3232288201566398,0.37333415615095367,0.207212161871433
353,12,0,blue_protein,NN,wsplit_1,False,0.30857491425229777,0.37333415615095367,0.207212161871433
353,12,0,blue_protein,NN,wsplit_2,True,1.3232288201566398,0.37333415615095367,0.207212161871433
353,12,0,blue_protein,NN,wsplit_3,True,1.3232288201566398,0.37333415615095367,0.207212161871433
353,12,0,blue_protein,NN,wsplit_4,True,1.3232288201566398,0.37333415615095367,0.207212161871433
353,13,0,blue_protein,NN,split,True,1.135514286758578,1.3283311029277125,1.40286468325138
353,13,0,blue_protein,NN,wsplit_1,True,0.40671841115974905,1.3283311029277125,1.40286468325138
353,13,0,blue_protein,NN,wsplit_2,True,inf,1.3283311029277125,1.40286468325138
353,13,0,blue_protein,NN,wsplit_3,True,inf,1.3283311029277125,1.40286468325138
353,13,0,blue_protein,NN,wsplit_4,True,inf,1.3283311029277125,1.40286468325138
353,14,0,blue_protein,NN,split,True,1.274389767834338,1.4870964153300692,1.1269845541768386
353,14,0,blue_protein,NN,wsplit_1,True,2.3204552783663104,1.4870964153300692,1.1269845541768386
353,14,0,blue_protein,NN,wsplit_2,True,inf,1.4870964153300692,1.1269845541768386
353,14,0,blue_protein,NN,wsplit_3,True,inf,1.4870964153300692,1.1269845541768386
353,14,0,blue_protein,NN,wsplit_4,True,inf,1.4870964153300692,1.1269845541768386
353,15,0,blue_protein,NN,split,True,1.4659821841861693,1.2619855527725847,1.3509451670577657
353,15,0,blue_protein,NN,wsplit_1,True,inf,1.2619855527725847,1.3509451670577657
353,15,0,blue_protein,NN,wsplit_2,True,inf,1.2619855527725847,1.3509451670577657
353,15,0,blue_protein,NN,wsplit_3,True,inf,1.2619855527725847,1.3509451670577657
353,15,0,blue_protein,NN,wsplit_4,True,inf,1.2619855527725847,1.3509451670577657
354,0,0,blue_protein,NN,split,False,1.7933992035610062,0.47081961345524537,1.473297228427017
354,0,0,blue_protein,NN,wsplit_1,True,1.9890543308103878,0.47081961345524537,1.473297228427017
354,0,0,blue_protein,NN,wsplit_2,True,1.9890543308103878,0.47081961345524537,1.473297228427017
354,0,0,blue_protein,NN,wsplit_3,True,1.9890543308103878,0.47081961345524537,1.473297228427017
354,0,0,blue_protein,NN,wsplit_4,True,1.9890543308103878,0.47081961345524537,1.473297228427017
354,1,0,blue_protein,NN,split,True,1.6736276997373136,1.412740230768862,1.7079370185601173
354,1,0,blue_protein,NN,wsplit_1,True,inf,1.412740230768862,1.7079370185601173
354,1,0,blue_protein,NN,wsplit_2,True,inf,1.412740230768862,1.7079370185601173
354,1,0,blue_protein,NN,wsplit_3,True,inf,1.412740230768862,1.7079370185601173
354,1,0,blue_protein,NN,wsplit_4,True,inf,1.412740230768862,1.7079370185601173
354,2,0,blue_protein,NN,split,True,1.9921755118239206,1.5196556274256035,1.4048480229473392
354,2,0,blue_protein,NN,wsplit_1,True,inf,1.5196556274256035,1.4048480229473392
354,2,0,blue_protein,NN,wsplit_2,True,inf,1.5196556274256035,1.4048480229473392
354,2,0,blue_protein,NN,wsplit_3,True,inf,1.5196556274256035,1.4048480229473392
354,2,0,blue_protein,NN,wsplit_4,True,inf,1.5196556274256035,1.4048480229473392
354,3,0,blue_protein,NN,split,True,1.5692767286634908,0.5139313191333855,0.42198438732141574
354,3,0,blue_protein,NN,wsplit_1,True,0.545827758646722,0.5139313191333855,0.42198438732141574
354,3,0,blue_protein,NN,wsplit_2,True,0.8437306420104451,0.5139313191333855,0.42198438732141574
354,3,0,blue_protein,NN,wsplit_3,True,1.0547631988426887,0.5139313191333855,0.42198438732141574
354,3,0,blue_protein,NN,wsplit_4,True,1.422193390925929,0.5139313191333855,0.42198438732141574
354,4,0,blue_protein,NN,split,True,1.9298091441227254,1.3112579106173987,1.320041064544759
354,4,0,blue_protein,NN,wsplit_1,True,inf,1.3112579106173987,1.320041064544759
354,4,0,blue_protein,NN,wsplit_2,True,inf,1.3112579106173987,1.320041064544759
354,4,0,blue_protein,NN,wsplit_3,True,inf,1.3112579106173987,1.320041064544759
354,4,0,blue_protein,NN,wsplit_4,True,inf,1.3112579106173987,1.320041064544759
354,5,0,blue_protein,NN,split,True,1.6165400189792485,1.3420874030246293,1.5281865036822349
354,5,0,blue_protein,NN,wsplit_1,True,inf,1.3420874030246293,1.5281865036822349
354,5,0,blue_protein,NN,wsplit_2,True,inf,1.3420874030246293,1.5281865036822349
354,5,0,blue_protein,NN,wsplit_3,True,inf,1.3420874030246293,1.5281865036822349
354,5,0,blue_protein,NN,wsplit_4,True,inf,1.3420874030246293,1.5281865036822349
354,6,0,blue_protein,NN,split,True,1.778771358184227,1.1666451354082756,0.8234189304538911
354,6,0,blue_protein,NN,wsplit_1,True,0.7298979583883001,1.1666451354082756,0.8234189304538911
354,6,0,blue_protein,NN,wsplit_2,True,0.9704431833330092,1.1666451354082756,0.8234189304538911
354,6,0,blue_protein,NN,wsplit_3,True,1.778771358184227,1.1666451354082756,0.8234189304538911
354,6,0,blue_protein,NN,wsplit_4,True,1.8087621742329936,1.1666451354082756,0.8234189304538911
354,7,0,blue_protein,NN,split,True,1.7857624537958543,1.2699442379111425,1.4580324933482443
354,7,0,blue_protein,NN,wsplit_1,True,inf,1.2699442379111425,1.4580324933482443
354,7,0,blue_protein,NN,wsplit_2,True,inf,1.2699442379111425,1.4580324933482443
354,7,0,blue_protein,NN,wsplit_3,True,inf,1.2699442379111425,1.4580324933482443
354,7,0,blue_protein,NN,wsplit_4,True,inf,1.2699442379111425,1.4580324933482443
354,8,0,blue_protein,NN,split,True,1.5574983131439086,1.1023781227514253,1.5733129392711056
354,8,0,blue_protein,NN,wsplit_1,False,0.8061670983431993,1.1023781227514253,1.5733129392711056
354,8,0,blue_protein,NN,wsplit_2,False,0.8150460981356805,1.1023781227514253,1.5733129392711056
354,8,0,blue_protein,NN,wsplit_3,False,0.9847141872598397,1.1023781227514253,1.5733129392711056
354,8,0,blue_protein,NN,wsplit_4,False,0.9847141872598397,1.1023781227514253,1.5733129392711056
354,9,0,blue_protein,NN,split,True,1.243739569740146,0.9696763955438259,1.3566929806525896
354,9,0,blue_protein,NN,wsplit_1,True,0.7719316955964121,0.9696763955438259,1.3566929806525896
354,9,0,blue_protein,NN,wsplit_2,True,0.7719316955964121,0.9696763955438259,1.3566929806525896
354,9,0,blue_protein,NN,wsplit_3,True,0.7719316955964121,0.9696763955438259,1.3566929806525896
354,9,0,blue_protein,NN,wsplit_4,True,0.8343928637217549,0.9696763955438259,1.3566929806525896
354,10,0,blue_protein,NN,split,True,1.6352484784403445,0.6915592818806925,0.23317292595778957
354,10,0,blue_protein,NN,wsplit_1,False,0.7402335066962569,0.6915592818806925,0.23317292595778957
354,10,0,blue_protein,NN,wsplit_2,False,0.7402335066962569,0.6915592818806925,0.23317292595778957
354,10,0,blue_protein,NN,wsplit_3,False,0.9429267599842551,0.6915592818806925,0.23317292595778957
354,10,0,blue_protein,NN,wsplit_4,False,0.9429267599842551,0.6915592818806925,0.23317292595778957
354,11,0,blue_protein,NN,split,True,1.8029256042222004,1.3124252388821787,1.3591443083324026
354,11,0,blue_protein,NN,wsplit_1,True,0.8964028963044681,1.3124252388821787,1.3591443083324026
354,11,0,blue_protein,NN,wsplit_2,True,0.947610600014055,1.3124252388821787,1.3591443083324026
354,11,0,blue_protein,NN,wsplit_3,True,0.947610600014055,1.3124252388821787,1.3591443083324026
354,11,0,blue_protein,NN,wsplit_4,True,1.389946411506918,1.3124252388821787,1.3591443083324026
354,12,0,blue_protein,NN,split,True,1.464626276697969,1.3764961591022795,1.2772027180205971
354,12,0,blue_protein,NN,wsplit_1,True,0.9706448312761022,1.3764961591022795,1.2772027180205971
354,12,0,blue_protein,NN,wsplit_2,True,inf,1.3764961591022795,1.2772027180205971
354,12,0,blue_protein,NN,wsplit_3,True,inf,1.3764961591022795,1.2772027180205971
354,12,0,blue_protein,NN,wsplit_4,True,inf,1.3764961591022795,1.2772027180205971
354,13,0,blue_protein,NN,split,True,1.587646729722838,0.12999152897747807,0.21051543995323746
354,13,0,blue_protein,NN,wsplit_1,True,0.934351225041508,0.12999152897747807,0.21051543995323746
354,13,0,blue_protein,NN,wsplit_2,True,0.934351225041508,0.12999152897747807,0.21051543995323746
354,13,0,blue_protein,NN,wsplit_3,True,0.934351225041508,0.12999152897747807,0.21051543995323746
354,13,0,blue_protein,NN,wsplit_4,True,0.934351225041508,0.12999152897747807,0.21051543995323746
354,14,0,blue_protein,NN,split,True,1.460790450590745,1.1645888998570113,1.1302798088716928
354,14,0,blue_protein,NN,wsplit_1,True,1.460790450590745,1.1645888998570113,1.1302798088716928
354,14,0,blue_protein,NN,wsplit_2,True,0.936424729444234,1.1645888998570113,1.1302798088716928
354,14,0,blue_protein,NN,wsplit_3,True,1.3497066091465277,1.1645888998570113,1.1302798088716928
354,14,0,blue_protein,NN,wsplit_4,True,1.3497066091465277,1.1645888998570113,1.1302798088716928
354,15,0,blue_protein,NN,split,True,1.6368593983141357,0.8921498122077898,0.7463229199985453
354,15,0,blue_protein,NN,wsplit_1,True,0.7115852074520532,0.8921498122077898,0.7463229199985453
354,15,0,blue_protein,NN,wsplit_2,True,0.7635552644361634,0.8921498122077898,0.7463229199985453
354,15,0,blue_protein,NN,wsplit_3,True,0.9652418987690504,0.8921498122077898,0.7463229199985453
354,15,0,blue_protein,NN,wsplit_4,True,1.1901637542849222,0.8921498122077898,0.7463229199985453
355,0,0,blue_protein,NN,split,False,1.0423596772652544,0.7908812975957354,1.4274939219082852
355,0,0,blue_protein,NN,wsplit_1,True,inf,0.7908812975957354,1.4274939219082852
355,0,0,blue_protein,NN,wsplit_2,True,inf,0.7908812975957354,1.4274939219082852
355,0,0,blue_protein,NN,wsplit_3,True,inf,0.7908812975957354,1.4274939219082852
355,0,0,blue_protein,NN,wsplit_4,True,inf,0.7908812975957354,1.4274939219082852
355,1,0,blue_protein,NN,split,True,1.5426088983079442,0.0334043031353483,0.3137924162038627
355,1,0,blue_protein,NN,wsplit_1,True,1.828261639270257,0.0334043031353483,0.3137924162038627
355,1,0,blue_protein,NN,wsplit_2,True,1.5426088983079442,0.0334043031353483,0.3137924162038627
355,1,0,blue_protein,NN,wsplit_3,True,1.5426088983079442,0.0334043031353483,0.3137924162038627
355,1,0,blue_protein,NN,wsplit_4,True,1.5426088983079442,0.0334043031353483,0.3137924162038627
355,2,0,blue_protein,NN,split,True,1.414672081270291,0.9464451407769833,0.7375125277445546
355,2,0,blue_protein,NN,wsplit_1,True,inf,0.9464451407769833,0.7375125277445546
355,2,0,blue_protein,NN,wsplit_2,True,inf,0.9464451407769833,0.7375125277445546
355,2,0,blue_protein,NN,wsplit_3,True,inf,0.9464451407769833,0.7375125277445546
355,2,0,blue_protein,NN,wsplit_4,True,inf,0.9464451407769833,0.7375125277445546
355,3,0,blue_protein,NN,split,True,1.35571295415824,0.43622722259027474,0.05166854207120068
355,3,0,blue_protein,NN,wsplit_1,True,1.8231440531826957,0.43622722259027474,0.05166854207120068
355,3,0,blue_protein,NN,wsplit_2,True,1.35571295415824,0.43622722259027474,0.05166854207120068
355,3,0,blue_protein,NN,wsplit_3,True,1.35571295415824,0.43622722259027474,0.05166854207120068
355,3,0,blue_protein,NN,wsplit_4,True,1.35571295415824,0.43622722259027474,0.05166854207120068
355,4,0,blue_protein,NN,split,True,1.5213083623114811,1.0992334156028198,1.2020258189111284
355,4,0,blue_protein,NN,wsplit_1,True,inf,1.0992334156028198,1.2020258189111284
355,4,0,blue_protein,NN,wsplit_2,True,inf,1.0992334156028198,1.2020258189111284
355,4,0,blue_protein,NN,wsplit_3,True,inf,1.0992334156028198,1.2020258189111284
355,4,0,blue_protein,NN,wsplit_4,True,inf,1.0992334156028198,1.2020258189111284
355,5,0,blue_protein,NN,split,True,1.486127606678767,0.7027160053448657,1.492595940059591
355,5,0,blue_protein,NN,wsplit_1,True,1.5147259794659442,0.7027160053448657,1.492595940059591
355,5,0,blue_protein,NN,wsplit_2,True,inf,0.7027160053448657,1.492595940059591
355,5,0,blue_protein,NN,wsplit_3,True,inf,0.7027160053448657,1.492595940059591
355,5,0,blue_protein,NN,wsplit_4,True,inf,0.7027160053448657,1.492595940059591
355,6,0,blue_protein,NN,split,True,1.8706600811264913,0.6417365393812853,0.28292264422075036
355,6,0,blue_protein,NN,wsplit_1,True,1.9577367415453129,0.6417365393812853,0.28292264422075036
355,6,0,blue_protein,NN,wsplit_2,True,1.6330170140811138,0.6417365393812853,0.28292264422075036
355,6,0,blue_protein,NN,wsplit_3,True,1.221699367340337,0.6417365393812853,0.28292264422075036
355,6,0,blue_protein,NN,wsplit_4,True,1.221699367340337,0.6417365393812853,0.28292264422075036
355,7,0,blue_protein,NN,split,True,1.4852096141130784,0.6069537094404397,0.7775544467406474
355,7,0,blue_protein,NN,wsplit_1,True,1.7586589102869303,0.6069537094404397,0.7775544467406474
355,7,0,blue_protein,NN,wsplit_2,True,inf,0.6069537094404397,0.7775544467406474
355,7,0,blue_protein,NN,wsplit_3,True,inf,0.6069537094404397,0.7775544467406474
355,7,0,blue_protein,NN,wsplit_4,True,inf,0.6069537094404397,0.7775544467406474
355,8,0,blue_protein,NN,split,True,1.802556162467794,0.8097434219891904,0.6302372399695018
355,8,0,blue_protein,NN,wsplit_1,True,2.07777380621084,0.8097434219891904,0.6302372399695018
355,8,0,blue_protein,NN,wsplit_2,True,2.024810097040644,0.8097434219891904,0.6302372399695018
355,8,0,blue_protein,NN,wsplit_3,True,2.024810097040644,0.8097434219891904,0.6302372399695018
355,8,0,blue_protein,NN,wsplit_4,True,2.024810097040644,0.8097434219891904,0.6302372399695018
355,9,0,blue_protein,NN,split,True,1.5969463081794684,0.7973019480395953,0.26911657353274426
355,9,0,blue_protein,NN,wsplit_1,True,1.7507781848357686,0.7973019480395953,0.26911657353274426
355,9,0,blue_protein,NN,wsplit_2,True,1.5969463081794684,0.7973019480395953,0.26911657353274426
355,9,0,blue_protein,NN,wsplit_3,True,1.5969463081794684,0.7973019480395953,0.26911657353274426
355,9,0,blue_protein,NN,wsplit_4,True,1.5969463081794684,0.7973019480395953,0.26911657353274426
355,10,0,blue_protein,NN,split,True,1.5877938612310514,0.8770789634955489,0.283821025486646
355,10,0,blue_protein,NN,wsplit_1,True,1.6868797086230858,0.8770789634955489,0.283821025486646
355,10,0,blue_protein,NN,wsplit_2,True,1.5877938612310514,0.8770789634955489,0.283821025486646
355,10,0,blue_protein,NN,wsplit_3,True,1.5877938612310514,0.8770789634955489,0.283821025486646
355,10,0,blue_protein,NN,wsplit_4,True,1.5877938612310514,0.8770789634955489,0.283821025486646
355,11,0,blue_protein,NN,split,True,1.4325303172413015,0.9984728399842988,1.1993665303310828
355,11,0,blue_protein,NN,wsplit_1,True,inf,0.9984728399842988,1.1993665303310828
355,11,0,blue_protein,NN,wsplit_2,True,inf,0.9984728399842988,1.1993665303310828
355,11,0,blue_protein,NN,wsplit_3,True,1.805453289170338,0.9984728399842988,1.1993665303310828
355,11,0,blue_protein,NN,wsplit_4,True,1.7383523222658324,0.9984728399842988,1.1993665303310828
355,12,0,blue_protein,NN,split,True,1.5159456497839003,0.4060942916819844,0.5579826601292083
355,12,0,blue_protein,NN,wsplit_1,True,1.8103952940143921,0.4060942916819844,0.5579826601292083
355,12,0,blue_protein,NN,wsplit_2,True,1.5047086513232444,0.4060942916819844,0.5579826601292083
355,12,0,blue_protein,NN,wsplit_3,True,1.5047086513232444,0.4060942916819844,0.5579826601292083
355,12,0,blue_protein,NN,wsplit_4,True,1.5047086513232444,0.4060942916819844,0.5579826601292083
355,13,0,blue_protein,NN,split,True,1.428606233124352,1.0637502721113357,1.485679623899309
355,13,0,blue_protein,NN,wsplit_1,True,1.663098496472018,1.0637502721113357,1.485679623899309
355,13,0,blue_protein,NN,wsplit_2,True,inf,1.0637502721113357,1.485679623899309
355,13,0,blue_protein,NN,wsplit_3,True,inf,1.0637502721113357,1.485679623899309
355,13,0,blue_protein,NN,wsplit_4,True,inf,1.0637502721113357,1.485679623899309
355,14,0,blue_protein,NN,split,True,1.333656768719041,0.7526766831057489,0.6722341981758791
355,14,0,blue_protein,NN,wsplit_1,True,1.8217287057189542,0.7526766831057489,0.6722341981758791
355,14,0,blue_protein,NN,wsplit_2,True,1.5963481525172656,0.7526766831057489,0.6722341981758791
355,14,0,blue_protein,NN,wsplit_3,True,1.5963481525172656,0.7526766831057489,0.6722341981758791
355,14,0,blue_protein,NN,wsplit_4,True,1.5963481525172656,0.7526766831057489,0.6722341981758791
355,15,0,blue_protein,NN,split,True,1.437392537725314,0.7229881767303874,1.4620581886806507
355,15,0,blue_protein,NN,wsplit_1,True,1.8665771321555877,0.7229881767303874,1.4620581886806507
355,15,0,blue_protein,NN,wsplit_2,True,1.4624361862972033,0.7229881767303874,1.4620581886806507
355,15,0,blue_protein,NN,wsplit_3,True,1.4624361862972033,0.7229881767303874,1.4620581886806507
355,15,0,blue_protein,NN,wsplit_4,True,1.4624361862972033,0.7229881767303874,1.4620581886806507
356,0,0,blue_protein,NN,split,True,1.1344930820592656,0.8643037940573218,0.6934337826470963
356,0,0,blue_protein,NN,wsplit_1,True,inf,0.8643037940573218,0.6934337826470963
356,0,0,blue_protein,NN,wsplit_2,True,inf,0.8643037940573218,0.6934337826470963
356,0,0,blue_protein,NN,wsplit_3,True,inf,0.8643037940573218,0.6934337826470963
356,0,0,blue_protein,NN,wsplit_4,True,inf,0.8643037940573218,0.6934337826470963
356,1,0,blue_protein,NN,split,True,1.1764871708420976,0.9889996965415978,1.5594145676409277
356,1,0,blue_protein,NN,wsplit_1,True,inf,0.9889996965415978,1.5594145676409277
356,1,0,blue_protein,NN,wsplit_2,True,inf,0.9889996965415978,1.5594145676409277
356,1,0,blue_protein,NN,wsplit_3,True,inf,0.9889996965415978,1.5594145676409277
356,1,0,blue_protein,NN,wsplit_4,True,inf,0.9889996965415978,1.5594145676409277
356,2,0,blue_protein,NN,split,False,1.010454718663149,0.7545753618400869,0.26346884454330227
356,2,0,blue_protein,NN,wsplit_1,False,0.667531357946334,0.7545753618400869,0.26346884454330227
356,2,0,blue_protein,NN,wsplit_2,False,0.667531357946334,0.7545753618400869,0.26346884454330227
356,2,0,blue_protein,NN,wsplit_3,False,0.667531357946334,0.7545753618400869,0.26346884454330227
356,2,0,blue_protein,NN,wsplit_4,False,0.667531357946334,0.7545753618400869,0.26346884454330227
356,3,0,blue_protein,NN,split,True,1.3517588380269454,0.8825120355658609,1.165566339828449
356,3,0,blue_protein,NN,wsplit_1,True,inf,0.8825120355658609,1.165566339828449
356,3,0,blue_protein,NN,wsplit_2,True,inf,0.8825120355658609,1.165566339828449
356,3,0,blue_protein,NN,wsplit_3,True,inf,0.8825120355658609,1.165566339828449
356,3,0,blue_protein,NN,wsplit_4,True,inf,0.8825120355658609,1.165566339828449
356,4,0,blue_protein,NN,split,False,1.3079542982117296,1.03738260780078,0.28712535542562645
356,4,0,blue_protein,NN,wsplit_1,True,inf,1.03738260780078,0.28712535542562645
356,4,0,blue_protein,NN,wsplit_2,True,inf,1.03738260780078,0.28712535542562645
356,4,0,blue_protein,NN,wsplit_3,True,inf,1.03738260780078,0.28712535542562645
356,4,0,blue_protein,NN,wsplit_4,True,inf,1.03738260780078,0.28712535542562645
356,5,0,blue_protein,NN,split,True,1.108430633666779,0.865782381708736,0.2256051322914151
356,5,0,blue_protein,NN,wsplit_1,True,1.566862359878695,0.865782381708736,0.2256051322914151
356,5,0,blue_protein,NN,wsplit_2,True,1.566862359878695,0.865782381708736,0.2256051322914151
356,5,0,blue_protein,NN,wsplit_3,True,1.566862359878695,0.865782381708736,0.2256051322914151
356,5,0,blue_protein,NN,wsplit_4,True,1.566862359878695,0.865782381708736,0.2256051322914151
356,6,0,blue_protein,NN,split,True,1.4938559009338914,0.3118310803214234,0.31200308835300083
356,6,0,blue_protein,NN,wsplit_1,True,1.560614246374245,0.3118310803214234,0.31200308835300083
356,6,0,blue_protein,NN,wsplit_2,True,1.560614246374245,0.3118310803214234,0.31200308835300083
356,6,0,blue_protein,NN,wsplit_3,True,1.560614246374245,0.3118310803214234,0.31200308835300083
356,6,0,blue_protein,NN,wsplit_4,True,1.560614246374245,0.3118310803214234,0.31200308835300083
356,7,0,blue_protein,NN,split,False,1.2004039314844004,1.7082272974381443,0.6851132767847845
356,7,0,blue_protein,NN,wsplit_1,True,inf,1.7082272974381443,0.6851132767847845
356,7,0,blue_protein,NN,wsplit_2,True,inf,1.7082272974381443,0.6851132767847845
356,7,0,blue_protein,NN,wsplit_3,True,inf,1.7082272974381443,0.6851132767847845
356,7,0,blue_protein,NN,wsplit_4,True,inf,1.7082272974381443,0.6851132767847845
356,8,0,blue_protein,NN,split,True,1.3808513777433986,0.9199441277144561,1.4575685984248539
356,8,0,blue_protein,NN,wsplit_1,True,1.8948952611603738,0.9199441277144561,1.4575685984248539
356,8,0,blue_protein,NN,wsplit_2,True,1.8948952611603738,0.9199441277144561,1.4575685984248539
356,8,0,blue_protein,NN,wsplit_3,True,1.8948952611603738,0.9199441277144561,1.4575685984248539
356,8,0,blue_protein,NN,wsplit_4,True,1.8948952611603738,0.9199441277144561,1.4575685984248539
356,9,0,blue_protein,NN,split,True,1.2609782596598094,1.0494165037619547,1.2583012195085483
356,9,0,blue_protein,NN,wsplit_1,True,inf,1.0494165037619547,1.2583012195085483
356,9,0,blue_protein,NN,wsplit_2,True,inf,1.0494165037619547,1.2583012195085483
356,9,0,blue_protein,NN,wsplit_3,True,inf,1.0494165037619547,1.2583012195085483
356,9,0,blue_protein,NN,wsplit_4,True,inf,1.0494165037619547,1.2583012195085483
356,10,0,blue_protein,NN,split,False,1.5335629332501337,0.6534172995732848,1.3484066558768344
356,10,0,blue_protein,NN,wsplit_1,False,1.5731219144300268,0.6534172995732848,1.3484066558768344
356,10,0,blue_protein,NN,wsplit_2,False,1.6356365366762076,0.6534172995732848,1.3484066558768344
356,10,0,blue_protein,NN,wsplit_3,False,1.6356365366762076,0.6534172995732848,1.3484066558768344
356,10,0,blue_protein,NN,wsplit_4,False,1.6356365366762076,0.6534172995732848,1.3484066558768344
356,11,0,blue_protein,NN,split,True,1.2459320645377607,0.7573454567658138,0.292561490278363
356,11,0,blue_protein,NN,wsplit_1,True,1.7168289498075806,0.7573454567658138,0.292561490278363
356,11,0,blue_protein,NN,wsplit_2,True,1.7168289498075806,0.7573454567658138,0.292561490278363
356,11,0,blue_protein,NN,wsplit_3,True,1.7168289498075806,0.7573454567658138,0.292561490278363
356,11,0,blue_protein,NN,wsplit_4,True,1.7168289498075806,0.7573454567658138,0.292561490278363
356,12,0,blue_protein,NN,split,False,1.4035580197423534,1.3775311589837487,0.5182603953874655
356,12,0,blue_protein,NN,wsplit_1,True,inf,1.3775311589837487,0.5182603953874655
356,12,0,blue_protein,NN,wsplit_2,True,inf,1.3775311589837487,0.5182603953874655
356,12,0,blue_protein,NN,wsplit_3,True,inf,1.3775311589837487,0.5182603953874655
356,12,0,blue_protein,NN,wsplit_4,True,inf,1.3775311589837487,0.5182603953874655
356,13,0,blue_protein,NN,split,False,1.247274931289343,0.7968070662669193,1.4398332057995609
356,13,0,blue_protein,NN,wsplit_1,False,1.0064931685526193,0.7968070662669193,1.4398332057995609
356,13,0,blue_protein,NN,wsplit_2,True,1.9511312927785274,0.7968070662669193,1.4398332057995609
356,13,0,blue_protein,NN,wsplit_3,True,1.9511312927785274,0.7968070662669193,1.4398332057995609
356,13,0,blue_protein,NN,wsplit_4,True,1.9511312927785274,0.7968070662669193,1.4398332057995609
356,14,0,blue_protein,NN,split,True,1.3410227244934405,0.6712737615736547,0.30391638481419103
356,14,0,blue_protein,NN,wsplit_1,True,1.080762095187983,0.6712737615736547,0.30391638481419103
356,14,0,blue_protein,NN,wsplit_2,True,1.8917870766219684,0.6712737615736547,0.30391638481419103
356,14,0,blue_protein,NN,wsplit_3,True,1.8917870766219684,0.6712737615736547,0.30391638481419103
356,14,0,blue_protein,NN,wsplit_4,True,1.8917870766219684,0.6712737615736547,0.30391638481419103
356,15,0,blue_protein,NN,split,True,1.3163721536385014,1.6376491066155858,1.3351791665754573
356,15,0,blue_protein,NN,wsplit_1,True,2.239075017938955,1.6376491066155858,1.3351791665754573
356,15,0,blue_protein,NN,wsplit_2,True,inf,1.6376491066155858,1.3351791665754573
356,15,0,blue_protein,NN,wsplit_3,True,inf,1.6376491066155858,1.3351791665754573
356,15,0,blue_protein,NN,wsplit_4,True,inf,1.6376491066155858,1.3351791665754573
357,0,0,blue_protein,NN,split,True,0.9492736466457254,0.528893530679276,0.2579685245562101
357,0,0,blue_protein,NN,wsplit_1,True,0.9492736466457254,0.528893530679276,0.2579685245562101
357,0,0,blue_protein,NN,wsplit_2,True,0.9492736466457254,0.528893530679276,0.2579685245562101
357,0,0,blue_protein,NN,wsplit_3,True,0.9492736466457254,0.528893530679276,0.2579685245562101
357,0,0,blue_protein,NN,wsplit_4,True,0.9492736466457254,0.528893530679276,0.2579685245562101
357,1,0,blue_protein,NN,split,False,0.7314924232662915,0.7707639107057409,1.5142711158547177
357,1,0,blue_protein,NN,wsplit_1,True,inf,0.7707639107057409,1.5142711158547177
357,1,0,blue_protein,NN,wsplit_2,True,inf,0.7707639107057409,1.5142711158547177
357,1,0,blue_protein,NN,wsplit_3,True,inf,0.7707639107057409,1.5142711158547177
357,1,0,blue_protein,NN,wsplit_4,True,inf,0.7707639107057409,1.5142711158547177
357,2,0,blue_protein,NN,split,True,1.1978975760545785,0.2672749666849461,0.2964365597436198
357,2,0,blue_protein,NN,wsplit_1,True,1.1978975760545785,0.2672749666849461,0.2964365597436198
357,2,0,blue_protein,NN,wsplit_2,True,0.896807806938102,0.2672749666849461,0.2964365597436198
357,2,0,blue_protein,NN,wsplit_3,True,0.896807806938102,0.2672749666849461,0.2964365597436198
357,2,0,blue_protein,NN,wsplit_4,True,0.896807806938102,0.2672749666849461,0.2964365597436198
357,3,0,blue_protein,NN,split,True,1.0406493184615369,0.4589789558907506,0.7247942068036413
357,3,0,blue_protein,NN,wsplit_1,True,1.2992147708472195,0.4589789558907506,0.7247942068036413
357,3,0,blue_protein,NN,wsplit_2,True,1.2992147708472195,0.4589789558907506,0.7247942068036413
357,3,0,blue_protein,NN,wsplit_3,True,1.2992147708472195,0.4589789558907506,0.7247942068036413
357,3,0,blue_protein,NN,wsplit_4,True,1.2992147708472195,0.4589789558907506,0.7247942068036413
357,4,0,blue_protein,NN,split,True,0.9773184816174938,0.6722450438843981,0.5296878220520441
357,4,0,blue_protein,NN,wsplit_1,True,inf,0.6722450438843981,0.5296878220520441
357,4,0,blue_protein,NN,wsplit_2,True,1.2403375452786225,0.6722450438843981,0.5296878220520441
357,4,0,blue_protein,NN,wsplit_3,True,1.2403375452786225,0.6722450438843981,0.5296878220520441
357,4,0,blue_protein,NN,wsplit_4,True,1.2403375452786225,0.6722450438843981,0.5296878220520441
